name,2025-05-30,2025-05-31,2025-06-01,2025-06-02,2025-06-03,2025-06-04,2025-06-05,2025-06-06,2025-06-07,2025-06-08,2025-06-09,2025-06-10,2025-06-11,2025-06-12,2025-06-13,2025-06-14,2025-06-15,2025-06-16,2025-06-17,2025-06-18,2025-06-19,2025-06-23,2025-06-24,2025-06-25,2025-06-26,2025-06-27,2025-06-28,2025-06-29,2025-06-30,2025-07-01,2025-07-02,2025-07-03,2025-07-04,2025-07-05,2025-07-06,2025-07-07,2025-07-08,2025-07-09,2025-07-10,2025-07-11,2025-07-12,2025-07-13,2025-07-14,2025-07-15,2025-07-16,2025-07-24,2025-07-25,2025-07-26,2025-07-27,2025-07-28,2025-07-29,2025-07-30,2025-07-31,2025-08-01,2025-08-02,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,2025-08-08,2025-08-09,2025-08-10,2025-08-11,2025-08-12,2025-08-13,2025-08-14,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19
1417,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2,181030.2
SG1422,56313.8,56313.8,56313.8,56313.8,56319.5,56331.1,56348.5,56359.8,56371.6,56371.6,56371.6,56389.1,56448.8,56460.5,56478.1,56501.2,56501.2,56501.2,56518.7,56572.7,56572.7,56573.1,56573.2,56573.2,56573.2,56647.1,56647.1,56647.1,56647.1,56698.1,56698.1,56698.1,56698.1,56698.1,56698.1,56698.1,56698.1,56698.1,56698.1,56698.1,56698.1,56698.1,56698.1,56698.1,56720.8,56759.6,56776.9,56801.5,56801.5,56801.5,56825,56849.2,56882,56903.8,56926.1,56926.1,56926.1,56987,56990.1,57061.5,57086.5,57147.9,57147.9,57147.9,57170.1,57192.3,57214.4,57261.5,57311.8,57311.8,57311.8,57334.1
SG2025,178242.9,178242.9,178242.9,178242.9,178243.1,178249.1,178254.3,178259.9,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.1,178265.2,178265.2,178265.2,178265.2,178265.2,178265.2,178265.2,178265.2,178265.2,178265.2,178265.2,178265.2,178265.2,178265.2,178265.2,178265.2,178265.2,178265.2,178265.2,178265.2,178265.2,178265.2,178265.2,178265.2,178265.2,178265.2,178265.2
SG0802,51524.4,51524.4,51524.4,51524.4,51549.3,51574.2,51596.2,51621.3,51644.2,51644.2,51644.2,51669.1,51691.6,51716.7,51740.8,51763.6,51763.6,51763.6,51792.6,51814.9,51814.9,51843.7,51843.7,51862.5,51889,51989.1,52018.4,52018.4,52018.4,52044.4,52084.5,52110.3,52110.3,52110.3,52110.3,52110.3,52136,52162.6,52180.3,52241.2,52309.8,52309.8,52309.8,52309.8,52392.5,52668.6,52707.4,52838.3,52838.3,52838.3,52858.7,52872.4,52886.9,52903.9,52913.7,52913.7,52913.7,52934.7,52950,52962,52980,52994.5,52994.5,52994.5,53008.6,53023,53037.5,53055,53066.6,53119.6,53119.6,53119.6
SG4610,103539.9,103539.9,103539.9,103539.9,103563.2,103588,103609.1,103641,103641,103641,103641,103643,103643,103644.9,103644.9,103644.9,103644.9,103644.9,103673,103694.9,103694.9,103694.9,103694.9,103695,103695,103695,103695.1,103695.1,103695.1,103695.1,103695.1,103695.1,103695.1,103695.1,103695.1,103695.1,103695.1,103738.4,103738.4,103738.4,103752.7,103752.7,103752.7,103752.7,103752.8,103752.9,103752.9,103752.9,103752.9,103752.9,103752.9,103752.9,103752.9,103753.1,103753.2,103753.2,103753.2,103753.2,103753.2,103753.2,103753.2,103753.2,103753.2,103753.2,103753.2,103768.8,103768.8,103780.2,103792.4,103792.4,103792.4,103792.4
SG1343,109749.5,109749.5,109749.5,109749.5,109761.9,109773.8,109785.7,109803.4,109821,109821,109821,109832.9,109936.9,110037.2,110042.9,110063.2,110063.2,110063.2,110085.6,110102.1,110102.1,110109.4,110111.7,110120.9,110130.9,110139.9,110158.1,110158.1,110158.1,110158.2,110172.4,110186.9,110233,110233,110233,110233,110233,110233,110233,110233,110233,110233,110233,110233,110233.2,110233.5,110233.5,110234.3,110234.3,110234.3,110234.4,110234.6,110305.5,110338,110380.5,110380.5,110380.5,110431.1,110483.8,110510.6,110510.6,110510.6,110510.6,110510.6,110510.6,110550.7,110679.2,110679.2,110679.2,110679.2,110679.2,110703.7
SG1336,71222.4,71228.4,71228.4,71228.4,71244.6,71279.2,71312.5,71403.1,71415.2,71415.2,71415.2,71492,71543.3,71611.5,71676.7,71716.8,71716.8,71716.8,71745,71765,71765,71787.3,71804.6,71837.2,71870.2,71914.4,71958.7,71958.7,71958.7,71984.1,71999.1,71999.1,72022.9,72022.9,72022.9,72022.9,72065.4,72170,72272.7,72275.4,72298.1,72298.1,72298.1,72326.2,72348,72724.2,72782,72857.8,72857.8,72857.8,72940.8,72971,73000.9,73030.3,73060.7,73060.7,73060.7,73133.7,73205.7,73286.3,73408.7,73490.3,73490.3,73490.3,73570.7,73632.1,73676.7,73718.3,73776.3,73776.3,73776.3,73824.8
2017,12157.4,12157.4,12157.4,12157.4,12159.6,12165.1,12170.1,12176.3,12181.4,12181.4,12181.4,12181.4,12181.4,12181.4,12181.4,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5,12181.5
SG0402,35924.1,35924.1,35924.1,35924.1,35938.2,35949.4,35954.4,35966.8,35979.8,35979.8,35979.8,36005.5,36057.7,36112.6,36147.4,36196.8,36196.8,36196.8,36196.8,36197.6,36197.6,36197.6,36197.6,36197.6,36197.6,36197.6,36197.6,36197.6,36197.6,36197.6,36317.2,36317.2,36317.2,36317.2,36317.2,36317.2,36359.6,36362.7,36362.7,36365.5,36365.5,36365.5,36365.5,36365.7,36365.7,36394,36394,36394.1,36394.1,36394.1,36394.1,36394.1,36394.1,36394.2,36394.2,36394.2,36394.2,36394.2,36394.3,36397.2,36397.5,36398.2,36398.3,36398.3,36398.5,36398.7,36401.4,36500.7,36640.7,36640.7,36640.7,36737
SG1361,62222.7,62222.7,62222.7,62222.7,62287.3,62311,62331.4,62395.1,62402.3,62402.3,62402.3,62402.4,62427.7,62446.4,62499.6,62523.6,62523.6,62523.6,62551.1,62570.6,62570.6,62604.4,62604.4,62653.5,62733.7,62834.3,62859.8,62859.8,62859.8,62932.4,63039.4,63150.5,63172.5,63172.5,63172.5,63172.5,63190,63245.2,63258.6,63270.7,63315.6,63315.6,63315.6,63366.2,63390.6,63662.7,63662.9,63662.9,63662.9,63662.9,63700.8,63766,63824.3,63883.2,63918.6,63918.6,63918.6,63918.7,63918.8,63918.9,63918.9,63918.9,63918.9,63918.9,63918.9,63918.9,63918.9,63918.9,63918.9,63918.9,63918.9,63918.9
SG1367,20561.5,20561.5,20561.5,20561.5,20580.9,20598,20605.6,20611.5,20627.2,20627.2,20627.2,20639.5,20655.5,20677.7,20689.3,20694.8,20694.8,20694.8,20700.2,20705.6,20705.6,20717.8,20717.9,20723.8,20729.5,20734.8,20749,20749,20749,20829.6,20842.7,20848,20953.8,20953.8,20953.8,20953.8,20959.1,20965.1,20990.1,20995.5,21019.5,21019.5,21019.5,21024.8,21030.2,21067.3,21072.6,21089.2,21089.2,21089.2,21094.7,21100.3,21105.4,21116.4,21165.8,21165.8,21165.8,21171.6,21344.4,21349.9,21355.4,21360.7,21360.7,21360.7,21502.1,21515.1,21515.8,21516.5,21528.7,21528.7,21528.7,21528.9
SG1357,23366.8,23369.6,23369.6,23369.6,23384.2,23409.7,23433.5,23448,23455.3,23455.3,23455.3,23478.2,23507,23529.1,23560.6,23582.4,23582.4,23582.4,23611.8,23649.1,23649.1,23669.8,23670,23676.8,23692.5,23700.5,23736.7,23736.7,23736.7,23768.4,23791,23791,23806.1,23806.1,23806.1,23806.1,23844.7,23844.7,23867.6,23895.1,23895.3,23895.3,23895.3,23895.3,23895.3,23932.5,23944.5,23963.9,23963.9,23963.9,23964.1,24005.2,24066.9,24087.3,24128.3,24128.3,24128.3,24128.3,24204,24304.5,24382.8,24383.2,24383.2,24383.2,24414.7,24454.8,24504.6,24519.3,24526.1,24526.1,24526.1,24571.2
SG2125,88733.9,88733.9,88733.9,88733.9,88733.9,88740.6,88746.6,88752.9,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.6,88758.8,88758.8,88758.8,88758.8,88758.8,88758.9,88758.9,88758.9,88758.9,88758.9,88758.9,88758.9,88758.9
SG1365,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024,327024
SG1710,83996.2,83996.2,83996.2,83996.2,84008,84025.5,84025.5,84132.5,84266.2,84266.2,84266.2,84278.1,84286.6,84357.1,84357.1,84407.3,84407.3,84407.3,84437,84544.4,84544.4,84544.4,84544.4,84659.1,84823.3,84857.7,85064.1,85064.1,85064.1,85140.2,85183.8,85342.7,85469.1,85469.1,85469.1,85469.1,85469.1,85479,85483.9,85493.5,85503.2,85503.2,85503.2,85517.1,85527.8,85600.5,85617.3,85639,85639,85639,85760.6,85787.5,85814.2,85814.2,85868.5,85868.5,85868.5,85888.9,85902,85952.9,85999.7,86075.8,86075.8,86075.8,86189.9,86252.8,86321.2,86398.5,86451.5,86451.5,86451.5,86474
SG1344,32473,32473,32473,32473,32475.9,32481.7,32516.1,32516.1,32523.7,32523.7,32523.7,32547,32564.1,32568.4,32581.1,32604.1,32604.1,32604.1,32668.2,32679.8,32679.8,32693.8,32696.7,32708.5,32738,32762.8,32794.3,32794.3,32794.3,32799.4,32810.5,32815.7,32821.4,32821.4,32821.4,32821.4,32834.7,32874,32883.6,32903.9,32936.4,32936.4,32936.4,32964.5,32984.3,33033.4,33040.9,33052.8,33052.8,33052.8,33052.8,33088.1,33096.5,33096.5,33103,33103,33103,33111.5,33126.5,33145.1,33161.5,33164.8,33164.8,33164.8,33169.3,33208.4,33220,33241,33270.6,33270.6,33270.6,33270.7
SG1345,53851.5,53851.5,53851.5,53851.5,53851.5,53851.5,53851.5,53851.5,53858.2,53858.2,53858.2,53864.1,53926.1,53926.1,53926.1,53946.5,53946.5,53946.5,53946.5,53946.5,53946.5,53956.5,53964.5,53982.6,54001,54022,54040.8,54040.8,54040.8,54078.5,54114.9,54134.7,54155.4,54155.4,54155.4,54155.4,54178.3,54195.4,54214.4,54234,54234,54234,54234,54259.8,54281.5,54382.2,54402.2,54438.3,54438.3,54438.3,54461.3,54481.7,54500.3,54518.4,54544,54544,54544,54584.7,54624.8,54671.8,54707,54726.8,54726.8,54726.8,54759.4,54803.7,54803.7,54803.7,54822.9,54822.9,54822.9,54864.7
SG1339,89939,89939,89939,89939,89939,89939,89939,89940.4,89940.4,89940.4,89940.4,89944.6,89945.3,89991.7,90142.6,90142.6,90142.6,90142.6,90180.2,90180.5,90180.5,90207.8,90216.4,90271.9,90326.8,90380,90430.1,90430.1,90430.1,90484.3,90522.8,90558.7,90596.8,90596.8,90596.8,90596.8,90615.3,90670.6,90709.3,90762.6,90818.3,90818.3,90818.3,90853.9,90889.4,91247.3,91312.3,91338.6,91338.6,91338.6,91515.2,91652,91674.3,91699.8,91711.9,91711.9,91711.9,91807.8,91869.6,91922.8,91972.3,91993.6,91993.6,91993.6,92014.2,92053.8,92092.7,92092.7,92092.9,92093.7,92093.7,92093.8
SG4234,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7,84094.7
SG1423,42928.2,42928.2,42928.2,42928.2,42948.2,42951,42960.8,42964.1,42972.3,42972.3,42972.3,42977.3,42988.4,42994.5,43008.6,43015.2,43015.2,43015.2,43044.4,43067.8,43067.8,43076.2,43076.2,43085.3,43104,43125.2,43141.5,43255.5,43255.5,43261.3,43283.6,43283.6,43283.6,43283.6,43283.6,43283.6,43293.1,43305.8,43349.5,43363,43375.9,43375.9,43375.9,43379.6,43379.6,43642.7,43738.1,43853.7,43853.7,43853.7,43866.7,43879,43883.8,43895,43902.1,43902.1,43902.1,43914.3,43927.1,43930.5,43943.4,44060.6,44060.6,44060.6,44068.6,44078.3,44084,44125.1,44125.1,44125.1,44125.1,44214.3
SG1356,21831,21831,21831,21831,21850.2,21870.5,21910.8,22000.1,22000.2,22000.2,22000.2,22020.5,22020.5,22020.6,22105.7,22105.7,22105.7,22105.7,22145.4,22145.4,22145.4,22145.4,22145.4,22185.6,22185.7,22185.7,22185.7,22185.7,22185.7,22204.3,22245.5,22285.3,22285.3,22285.3,22285.3,22285.3,22304.2,22304.3,22325.8,22364,22401.7,22401.7,22401.7,22401.7,22401.7,22665.3,22683,22701.1,22701.1,22701.1,22701.1,22735.3,22735.3,22755.9,22761.4,22761.4,22761.4,22761.4,22761.4,22761.4,22761.4,22761.4,22761.4,22761.4,22761.4,22761.4,22761.4,22761.4,22761.4,22761.4,22761.4,22801.2
SG1908,40663,40663,40663,40663,40663,40663,40663,40663,40663,40663,40663,40663,40663,40663,40663,40663,40663,40663,40663,40663,40663,40663,40663,40663,40663,40663,40663.2,40663.2,40663.2,40663.2,40697.8,40697.9,40697.9,40697.9,40697.9,40697.9,40697.9,40697.9,40697.9,40732.2,40732.2,40732.2,40732.2,40732.3,40732.3,40732.3,40732.3,40732.3,40732.3,40732.3,40732.3,40732.3,40732.3,40732.3,40732.3,40732.3,40732.3,40732.3,40732.3,40732.3,40732.3,40732.3,40732.3,40732.3,40732.3,40732.3,40732.3,40732.3,40732.3,40732.3,40732.3,40732.3
SG1324,43285.7,43293.8,43293.8,43293.8,43316.5,43336.2,43355.7,43375.7,43395.4,43395.4,43395.4,43442.3,43481.5,43500.5,43517.6,43517.6,43517.6,43517.6,43517.6,43521.4,43521.4,43534,43545.7,43583.5,43583.5,43602,43602.5,43602.5,43602.5,43602.5,43621.4,43621.4,43621.4,43621.4,43621.4,43621.4,43621.4,43655.4,43679.5,43704,43704,43704,43704,43724.2,43745.3,43880.9,43903.4,43924.1,43924.1,43924.1,43944.3,43967.7,43985.7,44024.6,44044.1,44044.1,44044.1,44082.7,44082.8,44082.8,44082.8,44082.9,44082.9,44082.9,44103.1,44119,44138.4,44155.4,44174.2,44174.2,44174.2,44174.2
SG2024,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210,149210
SG1346,17287.2,17287.2,17287.2,17287.2,17287.2,17294.2,17297.1,17300.2,17302,17302,17302,17303.2,17308.9,17313.1,17314.7,17323,17323,17323,17327.3,17335.2,17335.9,17365,17365.7,17365.8,17365.8,17365.9,17365.9,17365.9,17365.9,17365.9,17366,17370.4,17370.4,17370.4,17370.4,17370.4,17370.4,17374.4,17377.8,17381.5,17383.6,17383.6,17383.6,17402.4,17403.8,17412.8,17412.8,17412.8,17412.8,17412.8,17429.9,17438.3,17447.2,17449.4,17451.1,17451.1,17451.1,17453,17453.7,17453.7,17453.7,17454.2,17454.2,17454.2,17454.2,17454.2,17483.9,17486.4,17486.4,17486.4,17486.4,17489.8
SG4557,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6,40814.6
SG2124,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9,88713.9
SG1369,28895.9,28899,28899,28899,28899,28899,28899,28899,28899,28899,28899,28899,28899,28899,28899,28899,28899,28899,28907.5,28907.5,28907.5,28924.9,28934.4,28943,28989.3,29035.1,29053,29053,29053,29070.1,29100.6,29118.7,29125.1,29125.1,29125.1,29125.1,29135.2,29153.6,29171.9,29192.5,29219,29219,29219,29219,29219,29219,29219,29226.3,29226.3,29226.3,29226.3,29226.3,29226.3,29226.3,29226.3,29226.3,29226.3,29226.3,29226.4,29226.4,29226.4,29226.4,29226.4,29226.4,29226.4,29226.4,29226.4,29226.5,29232.8,29232.8,29232.8,29232.9
3703,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3,20621.3
SG1341,48319.2,48319.2,48319.2,48319.2,48319.2,48319.2,48319.2,48319.2,48319.2,48319.2,48319.2,48319.2,48329,48329.3,48330.6,48330.6,48330.6,48330.6,48351.4,48409.8,48409.8,48422.1,48422.2,48441.9,48461.4,48481,48481,48481,48481,48481.3,48481.5,48501,48501.1,48501.1,48501.1,48501.1,48501.1,48501.3,48506.9,48512.5,48540.1,48540.1,48540.1,48545.7,48545.7,48666.2,48666.4,48666.4,48666.4,48666.4,48666.4,48666.4,48666.5,48732.7,48732.7,48732.7,48732.7,48757.5,48757.5,48817.7,48882.6,48882.6,48882.6,48882.6,48888.3,48914.6,48914.6,48990.4,49020,49020,49020,49020
ML2117,193437.2,193437.2,193437.2,193437.2,193437.2,193437.2,193437.2,193437.2,193475.3,193475.3,193475.3,193609,193614.2,193614.2,193616.3,193621,193621,193621,193621,193621,193621,193629.3,193631.1,193634.9,193647.6,193657.4,193657.4,193657.4,193657.4,193657.4,193753.2,193753.2,193753.2,193753.2,193753.2,193753.2,193757.1,193757.1,193757.1,193757.1,193757.1,193757.1,193757.1,193757.1,193780.1,193927.3,193927.3,193927.3,193927.3,193927.3,193927.6,193932.3,193932.3,193932.3,193932.3,193932.3,193932.3,193932.3,194007.4,194012,194037.1,194062.2,194062.2,194062.2,194062.2,194062.2,194062.2,194066.8,194066.8,194066.8,194066.8,194066.8
SG1368,14062.4,14062.4,14062.4,14062.4,14071.2,14113.6,14190.8,14196.4,14234.5,14234.5,14234.5,14237.7,14246,14246,14280.6,14295.7,14295.7,14295.7,14319,14390.7,14390.7,14412.3,14423.9,14457.8,14475.5,14518,14542.7,14542.7,14542.7,14587.4,14607.4,14651.5,14675.8,14675.8,14675.8,14675.8,14699.1,14720.9,14740.1,14776.7,14804.9,14804.9,14804.9,14821.9,14822.1,14977,14977,14977,14977,14977,14996.5,15023.2,15029,15033.9,15103.4,15103.4,15103.4,15158.1,15188.5,15197.3,15215.9,15331.6,15331.6,15331.6,15358.1,15389.4,15528.8,15555.9,15555.9,15555.9,15555.9,15595.5
SG2123,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126425.2,126471.2,126471.2,126471.2,126474.1,126475.9,126479.1,126480.8,126480.8,126480.8,126480.8,126481.7,126482.6,126482.6,126482.6,126482.6,126482.6,126482.6,126482.6,126482.6,126482.6,126484.1,126489.5,126489.5,126489.5,126492.5
SG2947,32636.4,32636.4,32636.4,32636.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4,32643.4
SG2954,49125.7,49125.7,49128.8,49258.1,49493,49666.3,49758.9,49817.3,49876.3,49876.3,49876.3,49941,50069.6,50122.4,50201.9,50250.4,50369.1,50430.6,50509.5,50559.2,50596.5,50741.9,50842.6,51042.7,51104.2,51155.8,51225.3,51299.9,51343.4,51566.5,51773.4,51959.8,51959.8,51959.8,51959.8,52272.4,52479.3,52706.1,52931.6,53001.9,53062.1,53071.4,53071.4,53138.6,53213.7,54189.9,54258.9,54314.8,54322.9,54326,54578.3,54782.1,55011.4,55087.8,55147.5,55157.4,55307.8,55598.6,55835.3,55906.8,55970.1,56101.9,56170.2,56241.1,56431.2,56531.9,56607.1,56813.4,56864.9,56873.6,56873.6,57045.7
SG2981,5878.2,5899.9,5899.9,5902.2,5945.7,5998.9,6047,6094.9,6149.8,6149.8,6150.1,6200.6,6266.4,6309.4,6352.4,6404.6,6404.6,6405,6478.2,6543.7,6627.4,6780.4,6798.1,6854.2,6919,6964.5,7007.6,7007.6,7008,7085.7,7158.1,7183.3,7222.3,7222.3,7222.3,7223.3,7317.7,7363,7397.3,7455.8,7502.6,7502.6,7503.8,7563,7621.8,7918.7,7958.3,8014.6,8014.6,8015.5,8070.9,8117.2,8154.5,8206.5,8259.6,8259.6,8260.3,8307.9,8354.7,8407.4,8446.1,8489,8489,8518.2,8544.9,8593.4,8659.2,8679.6,8716.4,8716.4,8716.4,8764.4
SG2913,91174.3,91174.3,91182.4,91356.7,91394.3,91493.4,91702,92120.8,92225.8,92225.8,92395.5,92482.5,92537.7,92677.6,92725.2,93090.3,93090.3,93260.2,93300,93541.8,93594.6,93936.6,93945.9,94015.3,94049.2,94227.6,94484.8,94484.8,94661.6,94796.9,94872.7,94982.5,95225.6,95225.6,95225.6,95470.1,95516.5,95627.2,95703.6,95901.1,95901.1,95901.3,96072.9,96159.8,96291.6,97168.7,97211.7,97477.7,97477.7,97647.3,97744.1,97913.9,98011.8,98011.8,98255.1,98305.6,98305.6,98402.2,98468.4,98534.9,98613.8,98713.4,98713.4,98764.8,98837.2,98929.7,99028.4,99183.3,99183.3,99183.3,99183.3,99270.7
SG2883,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5,114031.5
SG2982,21916.9,22196.9,22290.8,22628.4,22680.8,22728.1,22776,22845.6,22895,22955.9,22994.6,23066.5,23119.4,23163.4,23288.7,23692.8,23743.2,24078.6,24130.5,24179.2,24218.2,25291.4,25313.5,25424.8,25498.1,25555.3,25932.9,25954.3,26297.9,26334.6,26412.2,26465.5,26800.1,26892.5,26894.1,27249.3,27249.3,27623.6,28028.4,28107.8,28504.5,28574.8,28936.1,28999.4,29063.3,30195.7,30259.2,30773.4,31054.4,31390.4,31510.5,31553.4,31614.9,31665.8,32070.7,32117.5,32452.7,32511.7,32658.9,32710.5,32757.9,33143.5,33224.6,33580.7,33708.4,33746.2,33848.7,33848.8,33848.8,33848.8,33848.8,33850.3
